$Combined Quabbin Quinapoxet Trout Flow,
2638,2.91193682347874
2639,2.81907238627507
2640,2.64728205067534
2641,2.80947609800925
2642,2.91637809690446
2643,2.66322978321422
2644,3.31722700264595
2645,5.11253596452723
2646,3.91716782390045
2647,3.29535071179716
2648,3.05202352656803
2649,2.91481858356375
2650,3.1806697858001
2651,2.94765263025119
2652,2.9780545972442
2653,2.7393007159527
2654,3.8611826152742
2655,7.07775188558833
2656,5.21074724913832
2657,3.94287066964448
2658,3.34280403107863
2659,3.41417584256813
2660,3.35674256988623
2661,3.01481422171083
2662,2.72409973245619
2663,2.55127179236284
2664,2.33954921676022
2665,2.23109391772487
2666,2.22593890288476
2667,4.35661714408977
2668,10.2345784322128
2669,5.99963355179844
2670,10.8710382463856
2671,10.8306355315523
2672,4.66755061600629
2673,1.85500306291717
2674,2.08105405566256
2675,1.92277937290727
2676,1.735821061439
2677,1.64613545297214
2678,1.57087107133143
2679,1.71206139417029
2680,2.13832850340513
2681,2.10105318329198
2682,2.16973506726378
2683,2.47341650608836
2684,2.69667854843212
2685,2.47915323183096
2686,2.13761476199074
2687,1.79682304119289
2688,1.69144754801042
2689,1.51359662358886
2690,1.46747176425226
2691,1.57754637868371
2692,1.52163339851398
2693,6.96872735450683
2694,9.79914687551799
2695,9.78692667499043
2696,11.3113028055308
2697,14.8481238522636
2698,14.6476828955789
2699,14.5542037398448
2700,14.4843852284954
2701,11.2167572749976
2702,14.6439562359382
2703,14.4857475684388
2704,14.3756399463794
2705,14.2990801124218
2706,14.2414818016
2707,14.359223359221
2708,14.3996904690993
2709,14.2076431580469
2710,14.0114324679916
2711,13.9650167532038
2712,13.9170091297395
2713,13.9812806897909
2714,14.5249401449705
2715,11.9914584966549
2716,12.2654803735998
2717,9.92992600887845
2718,9.22277886311011
2719,12.5993244969839
2720,12.838387973497
2721,10.0193330283855
2722,9.9073238346542
2723,10.1591686684537
2724,10.9722035721832
2725,11.6598579995574
2726,11.6576683782656
2727,11.6616756776876
2728,11.6666716914814
2729,11.6839637664591
2730,11.6778926540288
2731,11.6828886678226
2732,12.1049640801317
2733,11.7762079501398
2734,11.6939410973048
2735,11.6429745535711
2736,11.6524652174274
2737,11.6485757538764
2738,11.6323107597839
2739,11.3320929004115
2740,6.5400333228677
2741,11.3145801014839
2742,11.2965326178156
2743,11.2928764599457
2744,11.2899131814081
2745,11.2994230285211
2746,11.3234416011185
2747,11.379889203698
2748,11.3972372065084
2749,11.4413989635739
2750,11.4667455599308
2751,11.4779594847673
2752,9.50562057599805
2753,11.1288392080509
2754,11.5345231161458
2755,11.5220603289688
2756,11.4991736552114
2757,11.487858213183
2758,11.4640865855032
2759,11.4552832569589
2760,12.564616162409
2761,13.5124477165808
2762,13.4979883174037
2763,13.4664855952386
2764,13.4616431043867
2765,13.4867784428968
2766,13.4701215123464
2767,13.5013515048117
2768,13.490321559349
2769,13.480726698858
2770,13.4835302891135
2771,12.0718955328517
2772,10.9601205171721
2773,11.3423115698235
2774,11.3200633412562
2775,11.3097009265287
2776,11.2956006413163
2777,11.2857114394766
2778,11.2786357301806
2779,11.2741913411269
2780,11.2746899026116
2781,11.2673029119676
2782,11.2891783873339
2783,11.4760389185583
2784,11.3816199385744
2785,11.3564831063736
2786,11.390474400498
2787,10.5450381191135
2788,10.0028645654504
2789,9.99316083667516
2790,9.97995254309595
2791,10.2929406185427
2792,10.2084444070156
2793,10.1131598415008
2794,10.3073662532238
2795,10.5342480808575
2796,10.5008031808344
2797,10.4672033869826
2798,10.4545396804326
2799,10.4468480099661
2800,10.4475578292976
2801,10.456010452475
2802,10.4504257559836
2803,10.4348837842739
2804,10.4300736797299
2805,10.4194610193221
2806,10.4083817475522
2807,10.4250809666989
2808,10.4317515364858
2809,10.1538265603382
2810,9.8357297503627
2811,9.84199518064049
2812,9.72836810831574
2813,10.2066865146118
2814,10.4780841054406
2815,10.546016119299
2816,10.6935786807191
2817,10.7129693210741
2818,10.7371751738081
2819,10.7678347944619
2820,10.7588272457817
2821,10.7343645458418
2822,10.7232566247121
2823,10.7239988303515
2824,10.7321994007764
2825,10.7279085346645
2826,9.55763294038717
2827,8.78091260810782
2828,8.74603773094798
2829,8.72801229511389
2830,8.74436124507897
2831,8.75646118134319
2832,8.75767990063314
2833,3.58625696120726
2834,0.0850809666989081
2835,0.0798300355751442
2836,5.04752874375251
2837,9.07658231797712
2838,9.09451433183554
2839,9.09932400019424
2840,9.11094742280796
2841,9.10233841211121
2842,9.09332052495732
2843,9.08471107807528
2844,9.08437071118207
2845,9.08382612415294
2846,9.07876907469142
2847,9.08986005582184
2848,9.10738605780062
2849,9.1086404641613
2850,9.20378078770256
2851,9.81469328229763
2852,4.06336795682614
2853,1.71977430601619
2854,4.84188451643325
2855,7.26256363000885
2856,7.04744392652695
2857,7.58763251521947
2858,8.1753713989723
2859,8.06163614015607
2860,7.81467957342897
2861,7.69012893320266
2862,7.43399572029811
2863,7.48579240809948
2864,7.47369950954616
2865,7.58406609740699
2866,7.69397267543131
2867,7.69247506110119
2868,7.70820088393805
2869,7.69040838351548
2870,7.7932507159969
2871,7.74240817347465
2872,7.69896999778095
2873,7.78296185089438
2874,7.7890047501501
2875,7.78284308032166
2876,7.93065302470278
2877,8.38595683049394
2878,8.08218083724481
2879,7.25640250469874
2880,7.65232071909198
2881,7.73669336014999
2882,7.73920441612879
2883,7.65666296963376
2884,7.62142985087986
2885,7.65487099589933
2886,7.66950410189235
2887,7.64188487210041
2888,7.57974626496897
2889,7.02853153367763
2890,6.77692081745703
2891,7.12483152601011
2892,5.16168782229673
2893,2.04350457807467
2894,1.38390460503743
2895,1.1435189819487
2896,1.04601522555145
2897,0.955417829902325
2898,0.924883832397404
2899,4.57488470476799
2900,6.84861485389106
2901,6.75048254556434
2902,6.6736778248119
2903,6.70876333491372
2904,6.67707625952049
2905,3.55370734295754
2906,3.93912282273267
2907,6.57852019286004
2908,6.65371083243988
2909,6.89800960690667
2910,7.00468676560659
2911,6.91435255861071
2912,6.73695044220914
2913,6.68348337513284
2914,6.62717964425735
2915,6.91850710730128
2916,7.1111945243137
2917,6.86475452560372
2918,7.07144115584972
2919,4.10071717712513
2920,1.10845090133469
2921,1.21168517027398
2922,1.02212974097139
2923,1.09635651811848
2924,3.87088200205207
2925,7.56948740232091
2926,9.42059041574772
2927,5.37704025959481
2928,1.80972824708226
2929,1.47731774551561
2930,1.3960195694805
2931,1.30827713948896
2932,1.21122927668285
2933,1.71623045174645
2934,2.44911240712053
2935,2.69950283641194
2936,1.99728069585413
2937,1.65362158299758
2938,1.43336711805018
2939,1.32234770880848
2940,1.38360753638563
2941,1.35748180467844
2942,1.33816341083545
2943,1.2917476960476
2944,1.36481105138972
2945,1.45411299472197
2946,1.79820936156797
2947,1.7874166438692
2948,4.7969451721379
2949,7.3667021366907
2950,7.12206130389276
2951,6.84676555275877
2952,6.64364054401361
2953,6.49215315252295
2954,6.46194301809724
2955,6.39918969243534
2956,6.31693910139155
2957,6.20776831620063
2958,6.17694346324447
2959,4.60049299608748
2960,1.12720816550206
2961,1.27935624417958
2962,1.31848193308469
2963,1.30292407888099
2964,1.22471192189932
2965,1.15622187049482
2966,1.19349719060797
2967,1.12131261482014
2968,1.07181709417942
2969,1.09557676144813
2970,1.02741057312285
2971,1.00809217927986
2972,1.29427258542541
2973,1.465163560244
2974,1.315315530749
2975,1.29930178295417
2976,1.7140686462764
2977,2.80114458438254
2978,4.14037045251385
2979,8.79115843767998
2980,6.08625322338062
2981,4.41890978694499
2982,3.83935797165508
2983,3.57188124082206
2984,2.83149684577107
2985,2.43896935720538
2986,2.28532778044311
2987,6.99869333205406
2988,10.9327786071432
2989,10.2049709097359
2990,8.69052876393961
2991,4.18360782195224
2992,1.95552060991134
2993,1.93305639495951
2994,1.77219080757046
2995,1.79724592715605
2996,2.46015795322694
2997,1.99837383082776
2998,6.75439542995785
2999,10.7535063064869
3000,10.6657299964968
3001,10.6714997298674
3002,10.770166035699
3003,9.16743699395924
3004,8.08741009292535
3005,8.00379628956756
3006,8.06082672288587
3007,8.26333516175292
3008,9.00749567458337
3009,6.1099248701815
3010,7.37952315356556
3011,6.81034738321182
3012,5.71574842420192
3013,6.90142125367894
3014,6.13615299038281
3015,7.13544921929405
3016,12.8544362742882
3017,16.4678939233115
3018,15.2838093432277
3019,21.5836685186309
3020,14.0913291758865
3021,9.94663122918222
3022,7.81546072114791
3023,6.44341129110511
3024,5.72156553322676
3025,5.27834609458741
3026,4.22151757011033
3027,3.5541305151455
3028,3.18688919956125
3029,3.03976410521193
3030,2.78276244219902
3031,2.45370202070963
3032,2.31584935154691
3033,2.9029820481708
3034,3.29466997801074
3035,2.90493143984668
3036,2.60964364665442
3037,2.63991358313552
3038,3.53744224676481
3039,3.58305141045488
3040,2.86435147368537
3041,2.57781419683262
3042,2.22007014663025
3043,2.12548737114655
3044,2.13070840124261
3045,2.13006067508417
3046,1.93412079388055
3047,2.47765352054565
3048,3.70153831012033
3049,3.33520256851779
3050,2.89748258902461
3051,2.41617506597377
3052,2.39247520076045
3053,2.29105207978458
3054,3.36540221816754
3055,3.38293625847454
3056,7.94605831368105
3057,8.19759973837631
3058,6.25994324505175
3059,4.76620750537983
3060,3.58802274755342
3061,2.99710271686281
3062,2.4630672555796
3063,2.14794537289781
3064,2.0070459055102
3065,2.08101483483402
3066,1.91162357130074
3067,1.89055383154973
3068,12.0476638312473
3069,10.3252636713442
3070,5.50637133181092
3071,4.00225954720283
3072,3.49904272567522
3073,3.30832387456766
3074,4.13723045628054
3075,3.62969196543802
3076,2.97361332381849
3077,2.67268782776756
3078,2.99516575158805
3079,5.34947248465477
3080,9.46780892807776
3081,5.01789338698813
3082,3.70321121437127
3083,3.34017390561632
3084,2.88359763907185
3085,2.45904886811705
3086,2.13109206637723
3087,1.85908125243512
3088,1.56071986659054
3089,1.45301131659757
3090,2.2444775400574
3091,2.00812273083235
3092,1.92410783285213
3093,2.78941095512388
3094,2.13301466362569
3095,1.61741881663119
3096,1.30320250793111
3097,1.26417584190994
3098,1.13919109943322
3099,1.25127490759595
3100,4.91491027115766
3101,9.20261620403889
3102,9.61593067730029
3103,9.48105704636534
3104,9.78130006388868
3105,8.82437986974155
3106,7.8903345812451
3107,7.63180641251946
3108,7.43782801164956
3109,7.35958371941049
3110,7.29136807294648
3111,7.36548286618123
3112,7.26395310212297
3113,7.13812258771995
3114,6.83131612222634
3115,7.8177683341245
3116,7.85558026885433
3117,7.99747747867326
3118,8.06105740203249
3119,7.99026730144548
3120,7.93041491009756
3121,7.88999376887557
3122,7.86487263403402
3123,7.32789582840305
3124,8.9477710776248
3125,8.92081258287998
3126,8.90564317923658
3127,9.21418753839468
3128,9.50872445182847
3129,9.38853251265469
3130,9.65953251653059
3131,9.13965274395128
3132,8.21143634964703
3133,8.08041891628332
3134,7.85106003361498
3135,8.57904485781996
3136,9.10368237896913
3137,9.2014333403622
3138,9.10015875371223
3139,9.14705098215056
3140,9.22145425933234
3141,7.86572413870012
3142,8.28776104708965
3143,8.8342354973998
3144,8.86632073692218
3145,9.73417714117478
3146,10.4507721013558
3147,10.5243825470628
3148,10.4614169629368
3149,10.4228032805903
3150,10.4044022269776
3151,9.44724343417972
3152,9.16664111224563
3153,9.14033295718623
3154,9.0761392499981
3155,9.04647345155101
3156,9.01405849699062
3157,9.02786400466897
3158,9.01496369167504
3159,8.99024563821986
3160,8.97080430067077
3161,8.95777114168236
3162,9.26393324769609
3163,10.1280644255258
3164,10.159106080349
3165,10.1059847300237
3166,10.0911168905747
3167,10.0857265119309
3168,10.2057365388813
3169,10.297828627395
3170,10.2117550242415
3171,10.2756439288034
3172,11.5303999373434
3173,10.8841218429581
3174,10.5030615926771
3175,10.3504714538074
3176,8.21990930904373
3177,7.14930842391227
3178,7.12658661218771
3179,7.09456446645576
3180,7.15574818232605
3181,7.29799924480286
3182,7.13919108111444
3183,7.08826477688212
3184,7.07612523146434
3185,7.07950249429405
3186,7.07525348059318
3187,7.04663543997863
3188,7.01317777308967
3189,6.9974474637379
3190,6.97943460963495
3191,6.9736972625723
3192,6.97104900233086
3193,6.95834630794726
3194,6.94137149452321
3195,6.92916736162434
3196,6.92531028438134
3197,7.62549949439392
3198,7.83632011188571
3199,8.43695855707581
3200,8.9596682891703
3201,9.28040451460422
3202,9.30444992948922
3203,9.31136595050296
3204,9.35515320962616
3205,9.4567244377704
3206,9.42407250649663
3207,9.36742211514087
3208,8.30849758763167
3209,7.53236170258556
3210,7.53391748800593
3211,7.76277051312694
3212,6.13824528382865
3213,7.96276970667212
3214,8.08935239850354
3215,8.08577645955815
3216,8.05693084241756
3217,8.09700595350708
3218,8.01409200127667
3219,7.89337701363739
3220,9.10059276681165
3221,6.82459187250202
3222,3.06786641134745
3223,1.46832180775395
3224,1.21126849751139
3225,12.05412167658
3226,5.42706448655549
3227,3.00036853040747
3228,2.17866110651913
3229,1.73585212744181
3230,1.42383684504031
3231,1.23392454503052
3232,1.16679596119886
3233,1.13785448466263
3234,1.09208028283266
3235,0.9432368502033
3236,0.781915369223111
3237,0.687947312269867
3238,0.664610530964312
3239,0.672389458066164
3240,0.724640921480538
3241,0.706003261423961
3242,0.775141038986899
3243,0.930857824736406
3244,0.825773187005171
3245,1.10547011836575
3246,5.50322050629902
3247,8.48915691594418
3248,8.54354339040118
3249,8.5898775117929
3250,7.78981760313104
3251,7.02821473824569
3252,6.94646513707884
3253,5.59184760922599
3254,3.0878309665046
3255,7.30249795249618
3256,7.00601535008179
3257,6.99450889096863
3258,6.95977763446226
3259,7.12196569973243
3260,7.23042623299128
3261,7.19275928980178
3262,7.84605432184965
3263,7.72674650306013
3264,7.5555187041339
3265,7.48305623392324
3266,7.53352334380162
3267,7.48284522712696
3268,7.51059027423024
3269,7.6268905156234
3270,7.48038013980454
3271,6.78150195480604
3272,6.34236156013135
3273,6.32620282079618
3274,6.2684256384355
3275,6.28182756262643
3276,6.28816168401815
3277,6.07591022060377
3278,6.62516608867315
3279,6.98463283900847
3280,7.82679722574253
3281,7.86832873454195
3282,1.66834182010071
3283,3.65783310341885
3284,6.13629799853062
3285,6.30296296196624
3286,6.25927018232407
3287,6.23927105469465
3288,6.28855818565084
3289,6.27171696778809
3290,3.96455014210494
3291,1.39088513586725
3292,1.45704213046125
3293,1.4919843937639
3294,1.56313136505812
3295,1.58740672797336
3296,1.49554688763533
3297,1.40271545805964
3298,1.56526637610075
3299,3.4737833471212
3300,19.3825063062816
3301,10.3668299830945
3302,5.98843414705491
3303,4.01662524354897
3304,3.19199683874709
3305,2.77960225306389
3306,2.50447862564093
3307,2.37226365933687
3308,2.23771563622231
3309,2.22342022670751
3310,3.1439225877346
3311,5.32356343831713
3312,4.03578054087725
3313,2.98082296641898
3314,2.65205340038083
3315,3.07867738032287
3316,3.03628005299758
3317,2.62926532234978
3318,2.30098465753074
3319,2.18264221477833
3320,2.39041241817434
3321,2.13374083144121
3322,1.96959117923085
3323,3.61505211161714
3324,3.11037479963276
3325,2.64371955680391
3326,2.86102003320979
3327,2.45939137079795
3328,2.3930033228081
3329,8.86987580553224
3330,15.0008718394498
3331,7.8339644090674
3332,5.33975659227815
3333,4.49603890540394
3334,4.3605523006797
3335,4.35886075682708
3336,4.39852893580613
3337,3.89930370731366
3338,6.2742180733397
3339,7.58176283181258
3340,6.57889789582935
3341,5.54556497759716
3342,6.0265754319962
3343,6.53124653078002
3344,8.37459052284525
3345,6.68391651830463
3346,5.38641772848814
3347,4.63171112949493
3348,7.85921330284548
3349,16.8986124024229
3350,10.4918162788714
3351,7.67640540935168
3352,6.25022735267514
3353,5.63016158647987
3354,6.38181517404762
3355,5.56241828411774
3356,4.77588223530273
3357,4.26848820137324
3358,3.98134241919059
3359,4.54542297675961
3360,4.62882315620937
3361,4.19802196386544
3362,3.82083370250873
3363,3.46805283457917
3364,2.90480562253533
3365,2.74889700421852
3366,2.50204033274594
3367,2.452220949026
3368,2.61577646393275
3369,2.68669859503168
3370,2.71324721270202
3371,2.70825723600181
3372,2.54897795638087
3373,2.54596416578396
3374,2.78459222976411
3375,3.6495777021572
3376,5.06230612124525
3377,5.80424381643639
3378,4.48599293674755
3379,3.85843909890167
3380,3.90303745252554
3381,6.08493291826149
3382,7.14873381874265
3383,5.92155680952092
3384,6.17567671244883
3385,5.90470350300034
3386,4.92157984682326
3387,4.33878940074115
3388,4.04330977498157
3389,3.76620996145532
3390,3.71156563917505
3391,3.2836792145441
3392,2.9283342364082
3393,7.52763420517884
3394,19.0392308585597
3395,14.462762071899
3396,9.804007210314
3397,7.81869935194012
3398,6.01652946333981
3399,5.00906442899154
3400,4.24550829077488
3401,3.8720743558569
3402,4.53589270374974
3403,7.16882575605544
3404,6.19286009524919
3405,6.19286009524919
3406,5.37280305275976
3407,4.90813020923477
3408,4.65332957252045
3409,4.11121811548359
3410,3.76348702630964
3411,3.57779115953028
3412,3.337576787782
3413,3.16763682097421
3414,3.49439719328108
3415,3.08787136385239
3416,2.69457033181691
3417,2.52138552101635
3418,2.26295637517465
3419,1.97104545648706
3420,2.12695407480388
3421,2.06429977202591
3422,2.20428745223126
3423,6.88771277004988
3424,10.2644724124404
3425,9.86497876107116
3426,9.61422951944738
3427,9.89139534822959
3428,9.5742599099636
3429,9.47185834531574
3430,10.2621934246822
3431,9.94875338317014
3432,9.69064810040766
3433,9.61018186289986
3434,9.61476900023649
3435,9.63823781205395
3436,9.61938827283051
3437,9.54477161734824
3438,9.8503570138196
3439,9.54830110359168
3440,9.40205478879665
3441,9.24874328831416
3442,10.427392164658
3443,11.1853438567046
3444,11.0681371689592
3445,10.9673140607442
3446,11.0612299358405
3447,11.0054949548391
3448,10.9229084120582
3449,10.8138383944924
3450,10.7711502117159
3451,10.7535180208955
3452,10.7688209577692
3453,10.696210565525
3454,10.6824927506673
3455,11.0847406035221
3456,11.426562953302
3457,11.2494739181512
3458,11.4540192030768
3459,11.5277026998924
3460,12.556676306243
3461,12.9193235089791
3462,13.4373809483707
3463,15.0462994762872
3464,13.6450052878558
3465,13.3274843331076
3466,14.3285381211274
3467,12.0419609822123
3468,10.050038740631
3469,9.69799554582399
3470,9.56903458167726
3471,9.51384506007555
3472,5.95327686919055
3473,5.6727923831276
3474,9.88838411732986
3475,9.41624849399493
3476,8.66891126584343
3477,9.75529826894046
3478,12.7311984199133
3479,13.0569657248917
3480,13.8679942994675
3481,13.8590158363324
3482,13.8447930435991
3483,13.8333020307946
3484,13.8656310996065
3485,14.9755583350594
3486,15.4367485333679
3487,11.660010094856
3488,9.1748175216838
3489,9.06072570554189
3490,8.08310802818681
3491,7.5847645207595
3492,7.52141858128938
3493,7.48698583926519
3494,7.78971836703416
3495,7.75178672158706
3496,7.6600639003769
3497,7.63955525146901
3498,8.98406179416864
3499,12.2668701165465
3500,13.9512878538904
3501,10.606307409209
3502,6.02933295702673
3503,13.9228245662452
3504,14.10534159526
3505,13.5774384889815
3506,7.71269228826758
3507,6.08602246260456
3508,13.9537068443096
3509,14.1320020902363
3510,15.0297623418887
3511,16.6218728004297
3512,11.1638725584626
3513,10.1070878126143
3514,9.69488115991912
3515,8.90536007448365
3516,8.34370057720582
3517,8.43511835735172
3518,8.61297549497383
3519,8.18773977703205
3520,7.96056599030811
3521,8.49146097131246
3522,11.9165980220375
3523,12.5778596122797
3524,10.9560986882191
3525,10.8622764951768
3526,11.7388085557299
3527,14.1632185662688
3528,14.1103874500746
3529,14.1026786544741
3530,14.065190269442
3531,14.0065516746838
3532,14.000097906764
3533,13.980227888181
3534,13.969576676125
3535,13.9424403673466
3536,13.3544136229567
3537,14.0233790022595
3538,14.0106499017736
3539,13.9679478946258
3540,14.0770129326034
3541,15.0840639646041
3542,14.6108056428794
3543,14.6943846938681
3544,11.7712033725499
3545,9.8064920560366
3546,10.0450689350607
3547,9.98536240762372
3548,12.3404162780578
3549,13.6093901177984
3550,11.6157307949188
3551,11.0641195456658
3552,10.9605704408436
3553,10.9776806162104
3554,10.812579421362
3555,10.553945001727
3556,10.813056536477
3557,13.5011620331106
3558,7.30214798971637
3559,3.24413491125123
3560,2.3170108317267
3561,1.86882821081454
3562,2.36555534435662
3563,7.67679971898213
3564,10.5140336813525
3565,10.2177664655112
3566,10.0432613838443
3567,9.64793873167643
3568,9.40251716323109
3569,9.24947647160028
3570,9.24180952841078
3571,10.9991491376208
3572,17.642861200073
3573,13.4652087301999
3574,11.7294206763888
3575,10.7345657209033
3576,9.99610954949737
3577,9.46934517100474
3578,9.13913516110938
3579,8.83898942172881
3580,8.77322230546999
3581,8.73398376028194
3582,8.46254169621391
3583,8.50365653225073
3584,8.71189646263688
3585,8.57132085832848
3586,8.46555548681083
3587,5.12058245940092
3588,4.79880040222052
3589,3.99526658997189
3590,3.17343140714702
3591,2.5276958028357
3592,2.59582704190782
3593,2.50186713978031
3594,24.2188499728894
3595,16.4419848769738
3596,8.19376308703015
3597,9.52754696812045
3598,11.6324783535373
3599,8.78494912036975
3600,6.82977916796505
3601,12.6336929081217
3602,10.1032000000586
3603,7.23656905841756
3604,12.5792342052081
3605,15.6636999585033
3606,9.60824479365139
3607,10.1154943706679
3608,9.00794088848913
3609,7.53087283597104
3610,7.56457944901222
3611,9.79719987244982
3612,8.92301420332664
3613,6.79541240236432
3614,5.22830187067218
3615,4.81111535405663
3616,5.23255131153058
3617,6.50758588639525
3618,22.1835802155078
3619,16.6179233005978
3620,10.9524047196779
3621,8.25562714836182
3622,6.92085303843217
3623,9.93268647717406
3624,13.3082173772305
3625,9.94339259839001
3626,7.53768017383524
3627,6.37890661953519
3628,5.53875763973297
3629,4.73656471383032
3630,4.17623848270003
3631,3.90594600703796
3632,3.5861250031072
3633,3.38594189424573
3634,3.13110824990343
3635,3.08064114002505
3636,3.12948893450733
3637,3.20773409911698
3638,4.86540901883026
3639,4.48040260954316
3640,3.62663895401256
3641,3.25473152480731
3642,7.62518533723037
3643,16.1161607563264
3644,10.2642655748407
3645,7.11013819351037
3646,5.72463912587908
3647,4.75989528193532
3648,4.18680014700296
3649,4.45164675237367
3650,5.9552634225621
3651,5.13809435335823
3652,4.4950486765646
