$Hourly dew point temp from met data (2017 surface data),
2225.4603,-21.1111
2225.502,-20.5556
2225.5437,-21.1111
2225.5853,-20.5556
2225.627,-18.8889
2225.6687,-18.3333
2225.7103,-17.2222
2225.752,-16.6667
2225.7937,-16.6667
2225.8353,-17.2222
2225.877,-17.2222
2225.9187,-17.2222
2225.9603,-13.0556
2226.002,-13.0556
2226.0437,-13.0556
2226.0853,-13.0556
2226.127,-13.0556
2226.1687,-13.0556
2226.2103,-13.0556
2226.252,-13.0556
2226.2937,-13.0556
2226.3353,-13.0556
2226.377,-13.0556
2226.4187,-13.0556
2226.4603,-13.0556
2226.4874,-13.0556
2226.5006,-13.0556
2226.502,-8.8889
2226.5082,-8.3333
2226.5437,-9.4444
2226.5853,-7.7778
2226.627,-6.6667
2226.6687,-5.5556
2226.7103,-5
2226.752,-4.4444
2226.7937,-3.3333
2226.8353,-2.7778
2226.877,-2.7778
2226.9187,-2.7778
2226.9603,-2.2222
2226.986,-1.6667
2226.9958,-1.1111
2227.002,-1.1111
2227.0076,-0.5556
2227.0187,-0.5556
2227.0242,-0.5556
2227.0437,0
2227.0853,0
2227.0999,0
2227.1062,0
2227.1201,0
2227.127,0
2227.1319,0
2227.1388,0
2227.1499,0
2227.1673,0
2227.1687,0
2227.1944,0
2227.2034,0
2227.2089,0
2227.2103,0
2227.2256,0
2227.2305,0
2227.252,0
2227.2721,-0.5556
2227.2819,-0.5556
2227.2867,-0.5556
2227.2937,-0.5556
2227.3353,-1.6667
2227.3409,-1.6667
2227.3437,-1.6667
2227.3499,-2.2222
2227.3562,-2.2222
2227.377,-2.7778
2227.3826,-2.7778
2227.393,-3.3333
2227.4187,-3.8889
2227.4527,-5.5556
2227.4603,-5.5556
2227.502,-8.8889
2227.5055,-8.8889
2227.527,-8.8889
2227.5437,-10.5556
2227.5853,-11.6667
2227.5999,-13.3333
2227.627,-14.4444
2227.6687,-15.5556
2227.7103,-17.7778
2227.752,-20.5556
2227.7937,-20.5556
2227.8353,-20
2227.877,-20
2227.9187,-20
2227.9603,-21.1111
2228.002,-21.6667
2228.0437,-22.2222
2228.0853,-22.7778
2228.127,-22.7778
2228.1687,-23.3333
2228.2103,-23.3333
2228.252,-23.3333
2228.2937,-23.3333
2228.3353,-22.7778
2228.377,-22.7778
2228.4187,-22.2222
2228.4603,-21.1111
2228.502,-19.4444
2228.5437,-17.7778
2228.5853,-15.5556
2228.627,-15.5556
2228.6687,-15.5556
2228.7103,-15.5556
2228.752,-16.1111
2228.7937,-16.6667
2228.8353,-16.1111
2228.877,-16.1111
2228.9187,-16.6667
2228.9603,-16.6667
2229.002,-16.1111
2229.0437,-16.6667
2229.0853,-16.1111
2229.127,-15.5556
2229.1687,-15
2229.2103,-14.4444
2229.252,-14.4444
2229.2937,-13.8889
2229.3353,-13.3333
2229.377,-13.3333
2229.4187,-12.7778
2229.4603,-11.6667
2229.502,-10.5556
2229.5409,-7.7778
2229.5423,-7.7778
2229.5437,-8.3333
2229.5596,-7.2222
2229.5694,-7.2222
2229.5819,-7.2222
2229.5853,-6.6667
2229.5916,-6.6667
2229.6256,-7.2222
2229.627,-7.2222
2229.6687,-7.2222
2229.7103,-7.7778
2229.7312,-7.7778
2229.752,-7.7778
2229.7888,-7.2222
2229.7923,-7.2222
2229.7937,-7.2222
2229.8353,-6.6667
2229.877,-6.6667
2229.9187,-6.1111
2229.9603,-6.1111
2229.9638,-6.1111
2229.9714,-6.1111
2229.9777,-6.1111
2229.9951,-5.5556
2230.0006,-6.1111
2230.002,-5.5556
2230.0124,-5.5556
2230.018,-5.5556
2230.0437,-5.5556
2230.0638,-5
2230.077,-5
2230.0853,-5.5556
2230.0971,-5.5556
2230.1083,-5
2230.127,-5.5556
2230.143,-5.5556
2230.1652,-6.1111
2230.1687,-5.5556
2230.2103,-5
2230.2416,-5.5556
2230.252,-5.5556
2230.2666,-5.5556
2230.2735,-5.5556
2230.2874,-5.5556
2230.2937,-5.5556
2230.2992,-5.5556
2230.3124,-5.5556
2230.3353,-5.5556
2230.3492,-5.5556
2230.3756,-6.1111
2230.377,-6.1111
2230.4173,-6.1111
2230.4187,-6.1111
2230.4603,-7.2222
2230.4846,-7.7778
2230.502,-8.3333
2230.5437,-8.8889
2230.5853,-10
2230.627,-10.5556
2230.6687,-11.1111
2230.7103,-12.2222
2230.752,-13.3333
2230.7589,-13.3333
2230.7694,-13.3333
2230.777,-13.3333
2230.786,-13.8889
2230.7916,-13.8889
2230.7937,-13.8889
2230.8353,-14.4444
2230.877,-14.4444
2230.8971,-14.4444
2230.902,-14.4444
2230.9187,-14.4444
2230.9291,-14.4444
2230.9464,-14.4444
2230.9534,-14.4444
2230.9603,-14.4444
2230.9881,-14.4444
2231.0006,-13.8889
2231.002,-14.4444
2231.0096,-13.8889
2231.0423,-13.8889
2231.0437,-13.8889
2231.0506,-13.8889
2231.0853,-13.8889
2231.0971,-13.8889
2231.127,-14.4444
2231.1409,-14.4444
2231.1451,-14.4444
2231.1541,-13.8889
2231.1687,-13.8889
2231.2103,-13.8889
2231.2194,-13.8889
2231.2256,-13.8889
2231.2367,-13.8889
2231.252,-13.8889
2231.2937,-13.8889
2231.3339,-13.8889
2231.3353,-14.4444
2231.3416,-13.8889
2231.3583,-14.4444
2231.3756,-13.8889
2231.377,-14.4444
2231.3798,-14.4444
2231.3971,-14.4444
2231.4159,-13.8889
2231.4187,-13.8889
2231.4603,-13.8889
2231.4846,-13.3333
2231.4895,-13.8889
2231.5006,-12.7778
2231.502,-13.3333
2231.5076,-13.3333
2231.5416,-12.7778
2231.5423,-13.3333
2231.5506,-12.7778
2231.568,-12.7778
2231.5749,-12.7778
2231.5805,-12.7778
2231.5853,-12.7778
2231.6145,-12.7778
2231.6256,-12.7778
2231.627,-12.7778
2231.6499,-12.2222
2231.6673,-12.7778
2231.6687,-12.2222
2231.6763,-12.7778
2231.7089,-12.7778
2231.7103,-12.7778
2231.7159,-12.7778
2231.7395,-12.7778
2231.7485,-12.7778
2231.752,-12.7778
2231.7923,-12.2222
2231.7937,-12.2222
2231.8124,-12.2222
2231.8207,-12.2222
2231.8339,-12.2222
2231.8353,-12.2222
2231.8756,-12.7778
2231.877,-12.7778
2231.9124,-12.7778
2231.9173,-12.7778
2231.9187,-12.7778
2231.9603,-13.3333
2231.9916,-12.7778
2231.9964,-12.7778
2232.0006,-12.7778
2232.002,-12.7778
2232.011,-12.7778
2232.0201,-12.7778
2232.0249,-12.7778
2232.0312,-12.7778
2232.0437,-12.7778
2232.0853,-12.2222
2232.127,-12.2222
2232.1638,-12.2222
2232.1673,-12.2222
2232.1687,-12.2222
2232.2103,-11.6667
2232.2353,-11.1111
2232.2485,-11.1111
2232.252,-11.1111
2232.2881,-11.1111
2232.2937,-11.1111
2232.3138,-11.1111
2232.3353,-11.1111
2232.361,-10.5556
2232.377,-10.5556
2232.4173,-10
2232.4187,-10
2232.4298,-9.4444
2232.4603,-8.3333
2232.4714,-8.3333
2232.502,-8.3333
2232.5437,-8.3333
2232.5798,-7.7778
2232.5853,-7.7778
2232.627,-7.2222
2232.6687,-7.2222
2232.6992,-7.2222
2232.7103,-7.2222
2232.752,-7.2222
2232.7603,-7.2222
2232.7937,-7.7778
2232.8353,-7.7778
2232.877,-7.7778
2232.9187,-7.7778
2232.9603,-7.7778
2233.002,-8.3333
2233.0437,-9.4444
2233.0853,-10
2233.127,-11.1111
2233.1687,-11.6667
2233.2103,-12.7778
2233.252,-15
2233.2687,-15
2233.2937,-15
2233.3353,-15
2233.377,-13.8889
2233.4187,-13.8889
2233.4381,-13.8889
2233.4603,-13.3333
2233.502,-13.8889
2233.5437,-15.5556
2233.5853,-16.6667
2233.627,-16.1111
2233.6687,-16.6667
2233.7103,-16.6667
2233.752,-16.1111
2233.7937,-16.6667
2233.8353,-17.2222
2233.877,-17.2222
2233.9187,-15.5556
2233.9603,-15.5556
2234.002,-15
2234.0437,-15
2234.0853,-16.1111
2234.127,-16.6667
2234.1687,-18.3333
2234.2103,-17.7778
2234.252,-16.6667
2234.2937,-15.5556
2234.3353,-15
2234.3638,-13.8889
2234.377,-13.3333
2234.4187,-10.5556
2234.4603,-9.4444
2234.468,-9.4444
2234.502,-7.7778
2234.5103,-7.7778
2234.5437,-7.2222
2234.5853,-6.1111
2234.627,-6.1111
2234.6339,-6.1111
2234.6388,-6.1111
2234.6603,-5
2234.6687,-5
2234.6798,-5
2234.6881,-5
2234.6964,-5
2234.702,-5
2234.7083,-6.1111
2234.7103,-5.5556
2234.752,-5.5556
2234.7937,-6.1111
2234.8083,-6.1111
2234.8173,-6.6667
2234.8353,-6.6667
2234.877,-9.4444
2234.9187,-11.6667
2234.9603,-12.2222
2234.9756,-12.2222
2234.9916,-12.2222
2235.0006,-12.2222
2235.002,-11.6667
2235.0041,-11.6667
2235.0124,-11.6667
2235.0437,-14.4444
2235.0798,-15
2235.0853,-15.5556
2235.0992,-16.6667
2235.127,-17.7778
2235.1687,-17.7778
2235.1742,-17.7778
2235.1978,-19.4444
2235.2103,-20
2235.252,-22.2222
2235.2937,-23.3333
2235.3353,-23.3333
2235.377,-23.8889
2235.4187,-24.4444
2235.4603,-23.8889
2235.502,-23.3333
2235.5437,-22.7778
2235.5853,-22.2222
2235.627,-22.7778
2235.6687,-23.8889
2235.7103,-23.8889
2235.752,-25
2235.7937,-26.1111
2235.8353,-25.5556
2235.877,-25.5556
2235.9187,-25.5556
2235.9603,-25.5556
2236.002,-25.5556
2236.0437,-25.5556
2236.0853,-25.5556
2236.127,-24.4444
2236.1687,-24.4444
2236.2103,-24.4444
2236.252,-23.8889
2236.2937,-23.3333
2236.3353,-23.8889
2236.377,-22.2222
2236.4187,-22.7778
2236.4603,-18.8889
2236.502,-17.7778
2236.5437,-15.5556
2236.5853,-12.7778
2236.6228,-11.1111
2236.6235,-10.5556
2236.6305,-10
2236.6506,-8.8889
2236.6562,-8.8889
2236.661,-8.3333
2236.6687,-7.7778
2236.6923,-7.7778
2236.6992,-7.7778
2236.7041,-7.7778
2236.7103,-7.7778
2236.7173,-7.2222
2236.752,-7.7778
2236.761,-7.7778
2236.7791,-8.3333
2236.7937,-8.8889
2236.8117,-10
2236.8353,-10
2236.877,-10.5556
2236.9041,-10
2236.911,-10
2236.9187,-10
2236.9395,-10.5556
2236.952,-11.1111
2236.9603,-11.1111
2237.002,-11.6667
2237.0437,-12.2222
2237.0659,-12.2222
2237.0853,-12.7778
2237.127,-12.2222
2237.1687,-12.2222
2237.2103,-11.6667
2237.2298,-11.1111
2237.243,-11.1111
2237.252,-11.1111
2237.2596,-10.5556
2237.2749,-10.5556
2237.2923,-10
2237.2937,-10
2237.3138,-9.4444
2237.3298,-11.6667
2237.3339,-12.2222
2237.3353,-11.6667
2237.352,-11.6667
2237.3742,-12.2222
2237.377,-12.2222
2237.4034,-12.7778
2237.4187,-12.7778
2237.4451,-13.3333
2237.4541,-13.3333
2237.4603,-13.8889
2237.4742,-13.8889
2237.4798,-14.4444
2237.5006,-16.1111
2237.502,-15.5556
2237.5103,-16.1111
2237.5173,-16.1111
2237.5263,-16.6667
2237.5416,-17.2222
2237.5437,-17.2222
2237.5638,-17.7778
2237.5721,-17.7778
2237.5839,-17.7778
2237.5853,-17.7778
2237.602,-18.3333
2237.6235,-18.8889
2237.6256,-18.8889
2237.627,-19.4444
2237.6381,-20.5556
2237.6423,-20
2237.6624,-20
2237.6673,-20
2237.6687,-20
2237.7055,-20.5556
2237.7089,-21.1111
2237.7103,-21.1111
2237.7117,-20.5556
2237.7228,-20.5556
2237.752,-21.1111
2237.7652,-20.5556
2237.768,-21.1111
2237.7937,-21.1111
2237.8353,-21.6667
2237.8694,-22.7778
2237.8756,-22.7778
2237.877,-23.3333
2237.9187,-24.4444
2237.9249,-24.4444
2237.9478,-25
2237.9603,-26.1111
2237.9777,-26.6667
2238.0006,-27.7778
2238.002,-27.7778
2238.0298,-27.7778
2238.0437,-27.7778
2238.0513,-27.7778
2238.0853,-28.3333
2238.0957,-28.3333
2238.0978,-27.7778
2238.1034,-27.7778
2238.1089,-28.3333
2238.1187,-28.3333
2238.127,-28.3333
2238.1687,-27.7778
2238.1777,-28.3333
2238.1874,-28.3333
2238.1957,-28.3333
2238.2103,-28.3333
2238.243,-28.3333
2238.252,-27.7778
2238.2701,-27.7778
2238.2937,-27.7778
2238.3339,-27.7778
2238.3353,-27.7778
2238.3444,-27.7778
2238.3548,-27.7778
2238.3617,-27.7778
2238.377,-27.7778
2238.3826,-27.7778
2238.3971,-27.7778
2238.4187,-27.7778
2238.4603,-27.2222
2238.502,-26.1111
2238.5437,-25.5556
2238.5853,-24.4444
2238.627,-23.8889
2238.6687,-24.4444
2238.7103,-24.4444
2238.752,-23.8889
2238.7937,-24.4444
2238.8353,-24.4444
2238.877,-24.4444
2238.9187,-23.8889
2238.9603,-23.8889
2239.002,-23.8889
2239.0437,-23.8889
2239.0853,-23.3333
2239.127,-23.8889
2239.1687,-23.3333
2239.2103,-22.7778
2239.252,-23.3333
2239.2937,-23.3333
2239.3353,-22.7778
2239.377,-22.7778
2239.4187,-22.2222
2239.4603,-21.6667
2239.502,-17.7778
2239.5437,-15
2239.5853,-13.3333
2239.627,-11.6667
2239.6687,-11.1111
2239.7103,-11.1111
2239.752,-11.1111
2239.7937,-10.5556
2239.8353,-10
2239.877,-10
2239.9187,-10.5556
2239.9603,-11.6667
2240.002,-12.2222
2240.0437,-12.7778
2240.0853,-15.5556
2240.127,-15.5556
2240.1687,-16.1111
2240.2103,-16.1111
2240.252,-16.6667
2240.2937,-16.6667
2240.3353,-15.5556
2240.377,-16.1111
2240.4187,-17.2222
2240.4242,-17.7778
2240.4603,-17.7778
2240.4791,-17.2222
2240.502,-17.2222
2240.5437,-16.1111
2240.5853,-13.8889
2240.5916,-13.3333
2240.627,-11.6667
2240.6687,-12.2222
2240.7103,-11.6667
2240.7333,-11.1111
2240.752,-10.5556
2240.7839,-10
2240.7923,-8.8889
2240.7937,-9.4444
2240.8353,-7.7778
2240.877,-6.6667
2240.9173,-6.1111
2240.9187,-6.1111
2240.9249,-6.1111
2240.9326,-6.1111
2240.9395,-6.1111
2240.9548,-6.6667
2240.9603,-6.6667
2240.9645,-6.6667
2240.9826,-6.6667
2240.9971,-6.6667
2241.002,-7.2222
2241.0437,-7.2222
2241.0471,-7.2222
2241.0506,-7.2222
2241.0576,-10.8333
2241.0853,-10.8333
2241.127,-10.8333
2241.1687,-10.8333
2241.2103,-10.8333
2241.252,-10.8333
2241.2937,-10.8333
2241.3353,-10.8333
2241.377,-10.8333
2241.4569,-10.8333
2241.4603,-10.8333
2241.5006,-10.8333
2241.502,-10.8333
2241.5089,-10.8333
2241.5159,-10.8333
2241.5423,-10.8333
2241.5437,-10.8333
2241.5499,-10.8333
2241.5742,-14.4444
2241.5853,-13.8889
2241.5971,-12.2222
2241.602,-12.7778
2241.6041,-13.3333
2241.627,-13.8889
2241.6291,-13.3333
2241.6339,-13.3333
2241.6673,-12.7778
2241.6687,-13.3333
2241.6735,-13.3333
2241.6874,-14.4444
2241.6992,-15
2241.7034,-15.5556
2241.7089,-16.1111
2241.7103,-15.5556
2241.7173,-16.6667
2241.7291,-15.5556
2241.7388,-16.6667
2241.7478,-17.2222
2241.752,-17.7778
2241.7582,-18.3333
2241.7638,-18.3333
2241.768,-18.3333
2241.7728,-18.3333
2241.7937,-18.3333
2241.8353,-20
2241.877,-20
2241.9187,-21.1111
2241.9603,-22.2222
2242.002,-22.7778
2242.0437,-21.1111
2242.0853,-22.2222
2242.127,-23.3333
2242.1687,-23.8889
2242.2103,-23.8889
2242.252,-25
2242.2937,-25
2242.3353,-25
2242.377,-25
2242.4187,-24.4444
2242.4603,-23.8889
2242.502,-23.3333
2242.5437,-22.7778
2242.5853,-21.6667
2242.627,-21.1111
2242.6687,-21.1111
2242.7103,-22.2222
2242.752,-23.3333
2242.7937,-22.7778
2242.8353,-23.3333
2242.877,-22.7778
2242.9187,-22.2222
2242.9603,-22.2222
2243.002,-22.2222
2243.0437,-22.2222
2243.0853,-22.7778
2243.127,-22.7778
2243.1687,-22.7778
2243.2103,-22.7778
2243.252,-22.7778
2243.2937,-23.3333
2243.3353,-22.7778
2243.377,-21.6667
2243.4187,-21.6667
2243.4603,-19.4444
2243.502,-17.2222
2243.5437,-16.1111
2243.5853,-15
2243.627,-12.2222
2243.6687,-10
2243.677,-9.4444
2243.6846,-8.3333
2243.693,-7.7778
2243.7103,-7.2222
2243.7228,-6.6667
2243.7326,-6.6667
2243.7506,-6.1111
2243.752,-6.1111
2243.777,-5.5556
2243.7937,-5.5556
2243.8353,-4.4444
2243.8423,-4.4444
2243.8499,-4.4444
2243.8562,-3.8889
2243.8652,-3.8889
2243.877,-3.8889
2243.8826,-3.8889
2243.8964,-3.8889
2243.9041,-3.3333
2243.9096,-3.3333
2243.9166,-2.7778
2243.9187,-3.3333
2243.9235,-3.3333
2243.9603,-3.3333
2243.968,-3.3333
2243.9742,-3.3333
2244.002,-3.3333
2244.0089,-3.3333
2244.018,-3.3333
2244.027,-3.3333
2244.0437,-3.3333
2244.0492,-3.3333
2244.0631,-3.3333
2244.077,-2.7778
2244.0819,-2.7778
2244.0853,-2.7778
2244.1062,-2.7778
2244.111,-2.7778
2244.1214,-2.7778
2244.127,-2.7778
2244.1367,-2.7778
2244.1687,-2.7778
2244.1923,-3.3333
2244.1971,-3.3333
2244.2027,-3.8889
2244.2089,-3.8889
2244.2103,-3.8889
2244.236,-3.8889
2244.252,-3.8889
2244.2576,-3.8889
2244.2937,-3.8889
2244.3187,-3.8889
2244.3256,-3.8889
2244.3353,-3.8889
2244.3721,-3.8889
2244.377,-3.8889
2244.4187,-3.8889
2244.4603,-4.4444
2244.502,-4.4444
2244.5437,-3.8889
2244.5853,-3.8889
2244.627,-4.4444
2244.6687,-3.8889
2244.7103,-5
2244.752,-5
2244.7937,-5
2244.8353,-5.5556
2244.877,-5.5556
2244.9187,-5.5556
2244.9603,-4.4444
2245.002,-6.6667
2245.0437,-7.2222
2245.0853,-8.3333
2245.127,-10
2245.1687,-11.1111
2245.2103,-11.1111
2245.252,-10.5556
2245.2937,-11.6667
2245.3353,-13.8889
2245.377,-21.1111
2245.4187,-21.6667
2245.4603,-21.6667
2245.502,-22.7778
2245.5437,-21.6667
2245.5853,-21.6667
2245.627,-21.1111
2245.6687,-21.1111
2245.7103,-22.7778
2245.752,-23.3333
2245.7937,-24.4444
2245.8353,-25.5556
2245.877,-25
2245.9187,-26.1111
2245.9603,-26.1111
2246.002,-26.1111
2246.0437,-26.6667
2246.0853,-26.6667
2246.127,-27.2222
2246.1687,-27.2222
2246.2103,-27.2222
2246.252,-26.6667
2246.2937,-26.6667
2246.3353,-26.1111
2246.377,-24.4444
2246.4187,-23.8889
2246.4603,-23.8889
2246.502,-22.7778
2246.5437,-22.2222
2246.5853,-21.6667
2246.627,-21.1111
2246.6687,-21.1111
2246.7103,-21.6667
2246.752,-21.6667
2246.7937,-20
2246.8353,-19.4444
2246.877,-17.7778
2246.8902,-17.2222
2246.9076,-16.6667
2246.9173,-16.1111
2246.9187,-16.1111
2246.9221,-15.5556
2246.9589,-13.8889
2246.9603,-14.4444
2246.9652,-14.4444
2247.002,-13.3333
2247.0423,-12.7778
2247.0437,-12.7778
2247.0853,-11.6667
2247.127,-9.4444
2247.1388,-10
2247.1687,-11.1111
2247.2103,-12.2222
2247.252,-13.3333
2247.2937,-13.3333
2247.3353,-13.8889
2247.377,-13.8889
2247.4187,-13.8889
2247.4603,-15
2247.502,-13.8889
2247.5437,-13.3333
2247.5853,-13.3333
2247.627,-13.3333
2247.6687,-14.4444
2247.7103,-14.4444
2247.752,-14.4444
2247.7937,-13.8889
2247.8353,-14.4444
2247.877,-16.6667
2247.9187,-17.2222
2247.9603,-17.7778
2248.002,-17.2222
2248.0437,-17.2222
2248.0853,-17.2222
2248.127,-17.2222
2248.1687,-17.2222
2248.2103,-17.2222
2248.252,-17.2222
2248.2937,-17.2222
2248.3353,-17.2222
2248.377,-17.2222
2248.4187,-16.6667
2248.4603,-16.6667
2248.502,-16.6667
2248.5166,-14.4444
2248.5437,-13.8889
2248.568,-12.7778
2248.5707,-12.7778
2248.5756,-12.7778
2248.5853,-12.2222
2248.5902,-11.6667
2248.5957,-11.6667
2248.6089,-11.6667
2248.627,-11.6667
2248.6326,-11.6667
2248.6687,-11.6667
2248.7089,-12.2222
2248.7103,-12.2222
2248.7291,-12.2222
2248.752,-12.2222
2248.7937,-12.7778
2248.8353,-13.3333
2248.877,-13.3333
2248.9187,-15.5556
2248.9603,-18.3333
2249.002,-18.8889
2249.0437,-19.4444
2249.0853,-19.4444
2249.127,-20
2249.1687,-19.4444
2249.2103,-19.4444
2249.252,-20
2249.2937,-20
2249.3353,-20
2249.377,-20
2249.4187,-20
2249.4603,-20
2249.502,-20.5556
2249.5437,-19.4444
2249.5853,-19.4444
2249.627,-20
2249.6687,-20.5556
2249.7103,-19.4444
2249.752,-19.4444
2249.7937,-21.1111
2249.8353,-21.1111
2249.877,-20.5556
2249.9187,-20.5556
2249.9603,-20.5556
2250.002,-19.4444
2250.0437,-19.4444
2250.0853,-19.4444
2250.127,-20
2250.1687,-20.5556
2250.2103,-20.5556
2250.252,-20.5556
2250.2937,-20.5556
2250.3353,-20.5556
2250.377,-19.4444
2250.4187,-18.8889
2250.4603,-18.3333
2250.502,-18.3333
2250.5437,-19.4444
2250.5853,-18.3333
2250.627,-18.3333
2250.6687,-18.8889
2250.7103,-18.8889
2250.752,-18.8889
2250.7937,-18.3333
2250.8353,-18.8889
2250.877,-18.8889
2250.9187,-18.3333
2250.9603,-19.4444
2251.002,-18.8889
2251.0437,-19.4444
2251.0853,-18.8889
2251.127,-19.4444
2251.1687,-19.4444
2251.2103,-18.8889
2251.252,-18.8889
2251.2937,-18.3333
2251.3353,-17.7778
2251.377,-16.1111
2251.4187,-16.1111
2251.4603,-15.5556
2251.502,-15.5556
2251.5437,-14.4444
2251.5853,-9.4444
2251.5951,-9.4444
2251.6242,-8.8889
2251.627,-8.8889
2251.6423,-8.3333
2251.6687,-8.3333
2251.6749,-7.7778
2251.6957,-7.2222
2251.7103,-7.2222
2251.752,-7.2222
2251.7937,-6.6667
2251.8089,-6.6667
2251.8201,-6.6667
2251.8353,-6.6667
2251.8409,-6.6667
2251.8749,-7.2222
2251.877,-6.6667
2251.9187,-6.1111
2251.9555,-6.1111
2251.9603,-6.1111
2251.9652,-6.1111
2252.002,-6.1111
2252.0194,-6.1111
2252.0284,-5.5556
2252.0332,-5.5556
2252.0409,-6.1111
2252.0437,-6.1111
2252.0499,-6.1111
2252.0742,-6.1111
2252.0853,-6.1111
2252.127,-6.6667
2252.1687,-6.6667
2252.2103,-6.6667
2252.252,-6.6667
2252.2937,-6.6667
2252.3353,-6.6667
2252.377,-6.6667
2252.4187,-6.6667
2252.443,-7.2222
2252.4555,-8.8889
2252.4603,-8.3333
2252.502,-9.4444
2252.5437,-10.5556
2252.5853,-11.1111
2252.627,-11.1111
2252.6687,-12.2222
2252.7103,-12.2222
2252.752,-12.2222
2252.7937,-12.7778
2252.8353,-12.7778
2252.877,-12.2222
2252.9187,-12.7778
2252.9603,-13.8889
2253.002,-13.8889
2253.0437,-14.4444
2253.0853,-14.4444
2253.127,-15.5556
2253.1687,-15
2253.2103,-15.5556
2253.252,-15
2253.2937,-15.5556
2253.3353,-16.6667
2253.377,-16.6667
2253.4187,-18.3333
2253.4603,-18.3333
2253.502,-16.6667
2253.5437,-16.6667
2253.5853,-16.1111
2253.627,-15
2253.6687,-15
2253.7103,-15.5556
2253.752,-15.5556
2253.7923,-8.8889
2253.7937,-9.4444
2253.7999,-8.8889
2253.8152,-8.8889
2253.827,-8.3333
2253.8353,-8.8889
2253.8402,-8.8889
2253.8701,-8.3333
2253.8756,-7.7778
2253.877,-8.3333
2253.886,-8.3333
2253.8916,-8.3333
2253.8992,-8.3333
2253.9062,-8.3333
2253.9166,-7.7778
2253.9187,-7.7778
2253.9312,-7.7778
2253.9416,-7.7778
2253.9603,-7.2222
2253.9728,-6.6667
2253.9798,-6.1111
2253.9874,-5
2254.002,-4.4444
2254.0201,-2.7778
2254.0298,-2.2222
2254.036,-1.6667
2254.0416,-2.2222
2254.0437,-1.6667
2254.0687,-0.5556
2254.0853,-0.5556
2254.127,0
2254.1353,0
2254.1687,0
2254.2103,0
2254.2506,0
2254.252,0
2254.2784,0
2254.2937,0
2254.311,0
2254.3173,0
2254.3353,0
2254.377,-0.5556
2254.4187,-0.5556
2254.4603,-1.1111
2254.502,-1.1111
2254.5437,-1.6667
2254.5853,-1.6667
2254.627,-1.6667
2254.6687,-2.2222
2254.7103,-2.7778
2254.752,-2.7778
2254.7937,-2.7778
2254.8353,-2.7778
2254.877,-2.2222
2254.9187,-2.2222
2254.9603,-2.7778
2255.002,-2.7778
2255.0437,-2.7778
2255.0853,-4.4444
2255.127,-5
2255.1687,-5.5556
2255.2103,-7.7778
2255.252,-7.7778
2255.2937,-7.7778
2255.3242,-6.6667
2255.3319,-6.1111
2255.3353,-6.1111
2255.3423,-6.1111
2255.3534,-8.3333
2255.3596,-8.8889
2255.377,-10.5556
2255.4187,-12.7778
2255.4603,-14.4444
2255.502,-15
2255.5437,-17.7778
2255.5853,-17.7778
2255.627,-17.2222
2255.6687,-17.7778
2255.7103,-17.2222
2255.752,-16.6667
2255.7937,-16.6667
2255.8353,-17.7778
2255.877,-18.3333
2255.9187,-18.8889
2255.9603,-18.3333
2256.002,-18.3333
2256.0437,-20
2256.0853,-21.1111
2256.127,-21.1111
2256.1687,-22.2222
2256.2103,-22.7778
2256.252,-22.7778
2256.2937,-23.3333
2256.3353,-23.3333
2256.377,-23.3333
2256.4187,-23.3333
2256.4603,-23.8889
2256.502,-22.7778
2256.5437,-24.4444
2256.5853,-22.2222
2256.627,-22.2222
2256.6687,-21.1111
2256.7103,-22.2222
2256.752,-21.1111
2256.7937,-22.2222
2256.8353,-22.2222
2256.877,-21.1111
2256.9187,-20.5556
2256.9603,-17.2222
2257.002,-16.1111
2257.0437,-16.1111
2257.0853,-16.1111
2257.127,-16.1111
2257.1687,-15.5556
2257.2103,-15.5556
2257.252,-16.1111
2257.2937,-16.6667
2257.3353,-16.1111
2257.377,-16.6667
2257.4187,-16.6667
2257.4603,-16.1111
2257.502,-17.2222
2257.5437,-17.7778
2257.5853,-16.1111
2257.627,-13.3333
2257.6687,-11.6667
2257.7103,-11.1111
2257.752,-10.5556
2257.7937,-11.1111
2257.8353,-10.5556
2257.877,-9.4444
2257.9187,-7.2222
2257.9603,-6.6667
2258.002,-7.2222
2258.0437,-7.7778
2258.0853,-8.8889
2258.127,-9.4444
2258.1687,-9.4444
2258.2103,-9.4444
2258.252,-10
2258.2937,-9.4444
2258.3353,-9.4444
2258.377,-8.3333
2258.4187,-6.6667
2258.4603,-5.5556
2258.502,-3.3333
2258.5159,-3.3333
2258.5423,-2.7778
2258.5437,-2.7778
2258.5485,-2.7778
2258.561,-3.3333
2258.5839,-5
2258.5853,-4.4444
2258.627,-6.6667
2258.6687,-8.3333
2258.7103,-8.3333
2258.752,-10
2258.7937,-10
2258.8353,-11.6667
2258.877,-12.7778
2258.9187,-11.1111
2258.9603,-11.1111
2259.002,-10.5556
2259.0437,-10.5556
2259.0853,-10
2259.127,-10
2259.1687,-9.4444
2259.2103,-9.4444
2259.252,-9.4444
2259.2937,-9.4444
2259.3353,-8.8889
2259.377,-7.7778
2259.4187,-7.2222
2259.4603,-6.6667
2259.502,-6.6667
2259.5437,-6.6667
2259.5853,-7.2222
2259.627,-7.7778
2259.6687,-8.3333
2259.7103,-9.4444
2259.752,-9.4444
2259.7937,-8.8889
2259.8353,-9.4444
