$Combined Quabbin Quinapoxet Trout WQ,
2690,151.078761167602
2691,146.811993972393
2692,145.957316601616
2693,49.6924745682018
2694,41.4076609129738
2695,41.6348460928643
2696,39.9829096147808
2697,40.1319988897002
2698,38.6797428335695
2699,37.9039696506679
2700,37.5121772645696
2701,41.9010891099733
2702,38.7953165295571
2703,37.6574275317161
2704,37.1587646723197
2705,36.6956599672141
2706,36.2941951099255
2707,37.1835469235803
2708,37.3426213417732
2709,35.8993928067158
2710,34.685881166561
2711,34.453820171739
2712,33.9453150855509
2713,34.5494258545434
2714,39.2430453694681
2715,37.6805192299143
2716,36.8225290434565
2717,37.228666930167
2718,36.5677788671086
2719,34.0097433634629
2720,33.7331120265711
2721,34.7669926164815
2722,34.8998822278958
2723,34.8836223266925
2724,34.30539662338
2725,33.6856488739831
2726,33.2899189583223
2727,33.1337481263706
2728,33.0063186403737
2729,33.4483339147059
2730,33.4345862441115
2731,33.044192062799
2732,40.3811882623147
2733,34.6780994549928
2734,33.0872978706621
2735,32.1801648227906
2736,32.0782079247014
2737,31.877047287426
2738,31.6269209887214
2739,32.0980687846318
2740,35.5285807189819
2741,31.7836978486644
2742,31.3639198615447
2743,31.2749007383061
2744,31.3228822690522
2745,31.782910868553
2746,32.1839247292218
2747,32.0112052053346
2748,32.0371420842129
2749,32.0756368381044
2750,32.8491005522269
2751,33.2224596508125
2752,34.6285108534812
2753,33.2855706889204
2754,31.7146069070036
2755,31.5102483179296
2756,31.1310425166978
2757,31.0184458336758
2758,30.6475864081378
2759,30.5325954061209
2760,30.1618331845149
2761,30.0823896915906
2762,29.9962730395668
2763,29.7095250424015
2764,29.63162997113
2765,30.22660717669
2766,29.9885663464695
2767,30.308692592092
2768,30.1268285810456
2769,30.1062865658853
2770,30.079852519032
2771,31.2510683006134
2772,31.2212440761994
2773,30.2460262579942
2774,29.8657706518785
2775,29.7318283174474
2776,29.7406199320194
2777,29.612182601596
2778,29.5112885773989
2779,29.7342928796274
2780,30.0485254849062
2781,30.0934318260615
2782,30.6668754412845
2783,33.7467265908145
2784,32.5659292408417
2785,32.607944997507
2786,33.0265736170821
2787,32.2601757202606
2788,31.7494141237854
2789,31.0514058279126
2790,30.5405661227936
2791,35.9224723128836
2792,33.2748014767062
2793,31.6023608736718
2794,30.8645963588254
2795,30.7722281587943
2796,30.5494385091514
2797,30.0983037140274
2798,29.8889702960378
2799,29.7834213336507
2800,29.889476897398
2801,30.3876779542734
2802,30.3449095065199
2803,30.1039212548258
2804,30.106452540375
2805,30.1667308914014
2806,30.3812056476345
2807,30.5115610951467
2808,30.5406475409944
2809,30.358927026014
2810,30.2488634925104
2811,30.2030841712895
2812,30.1893528625591
2813,29.6036116995422
2814,29.45612869347
2815,29.4698114933271
2816,29.4788400891281
2817,29.5690648981504
2818,29.8917916498536
2819,30.2084523544443
2820,30.5347746561304
2821,30.3124523312613
2822,29.9369677143406
2823,29.9429407716592
2824,30.0630829076457
2825,29.9025187478362
2826,30.0103656979659
2827,30.3632703205555
2828,30.3790244698191
2829,30.3288043241009
2830,30.8314294443028
2831,31.1145562637358
2832,31.2146155134836
2833,34.0700746829329
2834,214.478945113277
2835,198.553852701212
2836,32.0181373448133
2837,31.0685485311667
2838,31.1435208876244
2839,31.4783418769869
2840,31.7127210505422
2841,31.6664090151016
2842,31.6225300846851
2843,31.6571673437886
2844,31.542676561628
2845,31.4052294737816
2846,31.4559856168403
2847,31.8738813452228
2848,32.2033108935049
2849,32.3088950251152
2850,35.1859452349809
2851,55.1223210108512
2852,142.901833190235
2853,170.349268029418
2854,62.1234874319202
2855,45.4448295202986
2856,44.1874090705824
2857,42.8157864405212
2858,51.4790706600615
2859,49.4536222580014
2860,46.666801009677
2861,45.7457243940293
2862,41.0649603213778
2863,39.9259132687483
2864,39.774504994974
2865,39.5377425592395
2866,39.1885603987586
2867,39.2783914698492
2868,39.1806291022325
2869,38.989794836105
2870,41.3774500805626
2871,40.6552612946514
2872,39.3921782495737
2873,39.0470859353181
2874,38.8667449160444
2875,38.8236070322797
2876,41.5236709067721
2877,47.4337204378764
2878,43.7125812845406
2879,42.9182159056839
2880,41.4466934741766
2881,42.4616405955244
2882,43.1315784946332
2883,42.390335515887
2884,41.9531686433253
2885,41.3992267676137
2886,41.5747933124672
2887,41.696541268672
2888,40.8626278945245
2889,41.112940829812
2890,43.9877009993256
2891,54.0772653758526
2892,84.0758816645073
2893,122.161469429143
2894,142.197835027513
2895,160.361211614343
2896,172.019777820341
2897,186.600499031441
2898,187.771425872037
2899,61.0609869198194
2900,48.2821750487251
2901,46.3756940845946
2902,45.7849226621421
2903,48.007537007161
2904,50.716352933964
2905,63.1990409987235
2906,57.738228586015
2907,47.5114231202465
2908,45.7310828853988
2909,57.6322595781375
2910,54.5998298015181
2911,54.7214279531761
2912,52.4194812610262
2913,49.9710119453453
2914,48.7167520210009
2915,56.9743490555889
2916,57.1106038357403
2917,54.1579027200555
2918,58.4357767127763
2919,74.6288589977022
2920,179.533867229786
2921,188.858146351014
2922,198.668283084951
2923,233.243326288581
2924,79.6921493260496
2925,65.0320382220396
2926,77.6381223452676
2927,92.0733338034439
2928,178.244178312456
2929,181.865960635099
2930,179.170989380139
2931,176.454369109493
2932,182.598522392863
2933,236.047440368422
2934,227.455385332166
2935,182.789495972449
2936,177.087547432589
2937,180.99309964618
2938,183.030883605691
2939,188.98906154851
2940,206.724660866113
2941,233.103288627561
2942,240.381652368742
2943,224.769926467077
2944,205.844711022582
2945,195.857025393523
2946,199.531143824996
2947,217.970056552705
2948,102.334764428912
2949,74.7477596486147
2950,69.4577833738211
2951,65.4371420733709
2952,62.3059731733434
2953,58.9654171516539
2954,61.7676154602218
2955,60.4848316543519
2956,58.11298861274
2957,56.5650187390605
2958,56.5949056810905
2959,65.6876382357685
2960,212.91793777773
2961,234.588929954591
2962,236.132569265854
2963,228.935241268471
2964,207.74546449597
2965,183.645637418125
2966,187.800209738495
2967,175.961570015029
2968,201.612971712933
2969,207.276467183433
2970,202.473015071905
2971,214.0785399534
2972,219.357483561441
2973,203.312955581912
2974,197.003481017461
2975,201.070568767142
2976,186.231100541001
2977,149.25890418237
2978,117.813794901277
2979,102.814530014723
2980,111.073170470845
2981,115.416969739106
2982,116.557562771852
2983,122.643863858204
2984,124.946732780897
2985,117.526475877752
2986,114.915649497617
2987,58.650700157421
2988,49.7496987107203
2989,53.4409096895543
2990,57.8862247152164
2991,84.1935726471959
2992,122.1931992658
2993,124.78492470855
2994,131.832421087683
2995,121.872422955479
2996,109.377711424185
2997,126.29806790753
2998,58.4835177910548
2999,47.84644104301
3000,48.4644822107707
3001,48.3289267140122
3002,49.4462803254247
3003,53.3176354027631
3004,53.5250375568885
3005,54.9478886536631
3006,56.6059917308388
3007,56.2452912731263
3008,60.9114852285722
3009,87.9720781062778
3010,112.596582114686
3011,110.3424247262
3012,116.75230921024
3013,124.754363327677
3014,139.999980092923
3015,126.414104712002
3016,112.413019662332
3017,103.667218521504
3018,112.317434774538
3019,102.406214136221
3020,107.8233516499
3021,109.449647860922
3022,115.945345657121
3023,121.041947340157
3024,123.925135307723
3025,125.956258904504
3026,124.599651670514
3027,124.1994235935
3028,124.929257565868
3029,131.762485469051
3030,128.935449399367
3031,124.58015050506
3032,121.630444668728
3033,120.463753181048
3034,116.980187196999
3035,116.448045577967
3036,115.790945895716
3037,118.519079103338
3038,114.538275005442
3039,113.187381030245
3040,119.278470398543
3041,118.39315241797
3042,123.725927793679
3043,131.14374401082
3044,129.482821602976
3045,127.654267773726
3046,127.178306201973
3047,126.291104997616
3048,117.339760169045
3049,114.173908465142
3050,120.210303241451
3051,125.396861026375
3052,122.961798718242
3053,129.720660565952
3054,191.509055630567
3055,179.31063760442
3056,132.408468408031
3057,119.806520390647
3058,122.216178918022
3059,126.279653803209
3060,129.414609908442
3061,131.443671057705
3062,132.773453238615
3063,136.151294168244
3064,139.256414150526
3065,136.553613935409
3066,136.97078765065
3067,137.437636678167
3068,101.762790012693
3069,96.4698838254157
3070,107.227500613294
3071,113.228484443738
3072,116.478349620303
3073,112.856967430025
3074,109.096430554235
3075,107.904920616291
3076,115.443190984678
3077,125.638701862298
3078,126.167168248234
3079,113.898981433976
3080,88.6780220431332
3081,106.293547344291
3082,112.798765865988
3083,117.898190848081
3084,119.356935295019
3085,122.519744091531
3086,127.905233728217
3087,133.041596307151
3088,139.241127885327
3089,141.613872486862
3090,127.549434192728
3091,123.530457828445
3092,123.552360077476
3093,112.768062599887
3094,114.364068654152
3095,121.349263283331
3096,122.977073298784
3097,121.491060192176
3098,127.17914863194
3099,131.719833292776
3100,61.6694699346543
3101,50.2907552996958
3102,44.0524971379797
3103,42.8342974639081
3104,43.6849652657699
3105,44.5267044678119
3106,45.5643761627761
3107,44.0167059217939
3108,43.0751849576396
3109,42.2484746683211
3110,43.4372232951347
3111,44.9824556939776
3112,43.2110274398165
3113,41.8227535218166
3114,41.9413281221288
3115,39.8590082631666
3116,39.9360990590274
3117,39.4933587599428
3118,40.5282528908305
3119,39.2527393469032
3120,38.7889848569985
3121,38.4318259630446
3122,38.1064148780829
3123,38.1435281899338
3124,36.4788809067782
3125,36.1623433492025
3126,35.8836821172458
3127,38.7674977906937
3128,40.4068803202053
3129,39.3836082637836
3130,46.8098361902029
3131,57.2245461537939
3132,53.3144402419621
3133,47.6272640018669
3134,43.0200564079254
3135,38.5441822119384
3136,37.3819266501426
3137,38.0764245828354
3138,36.636251844131
3139,37.2228864088742
3140,37.0437672278394
3141,36.8350382238624
3142,36.1489263375821
3143,37.7352921011661
3144,38.7825310973156
3145,37.1924451547412
3146,35.9711876761462
3147,36.4311780364905
3148,35.5820015395495
3149,35.1641254303156
3150,34.9522054499298
3151,34.967478987145
3152,35.0028867684831
3153,35.1776577323589
3154,35.0463953343016
3155,34.8803678695594
3156,34.9054482087248
3157,34.9334106091058
3158,34.7325560455237
3159,34.1938436526717
3160,33.9147169182579
3161,33.6218986501537
3162,33.4520313225573
3163,33.6144922355325
3164,34.4350134603502
3165,33.1685124708635
3166,32.8010042425238
3167,32.6735492843372
3168,34.4901825968589
3169,38.0748816472247
3170,37.2501515608906
3171,36.4012838774641
3172,46.1519785932641
3173,40.780730207178
3174,37.2431328612836
3175,35.7936092992415
3176,36.0205985637427
3177,37.1772778237834
3178,36.5684962893365
3179,36.1156208779856
3180,37.0238842617525
3181,37.6084226991225
3182,36.3974600196741
3183,35.880429392289
3184,35.9960140902594
3185,36.3413733968294
3186,36.1866817085505
3187,35.7565534621652
3188,35.2928816975217
3189,34.8141918341444
3190,34.703159105629
3191,34.6726067328694
3192,34.5569789362854
3193,34.4325588816699
3194,33.9965798064358
3195,33.960340004819
3196,33.8568499615435
3197,33.090907065501
3198,32.599448609749
3199,32.3321979927773
3200,32.4530468362636
3201,32.4778528328375
3202,32.4925625817808
3203,32.620419870614
3204,33.4475271089785
3205,34.860659572124
3206,35.4768563732283
3207,33.7697645265499
3208,33.0139985772028
3209,32.9577262920848
3210,32.9199339337875
3211,33.0444871831307
3212,33.633287059344
3213,33.1614199345099
3214,33.3139885466038
3215,33.7206312813114
3216,33.6970985310162
3217,33.4001878042083
3218,33.2139783934784
3219,34.4758407831179
3220,48.8052007722698
3221,90.3896024236902
3222,113.750034282125
3223,122.21749174918
3224,136.172321892812
3225,78.0300400864297
3226,88.7578258445526
3227,106.724794838708
3228,113.857909123568
3229,118.72696598156
3230,121.588222813182
3231,125.553967294198
3232,129.412280161472
3233,128.222718345905
3234,137.668312960677
3235,140.866462192155
3236,137.484717964167
3237,145.719809775432
3238,148.527742134149
3239,154.195895027846
3240,154.299108707129
3241,152.024465767044
3242,152.75038914642
3243,144.335484964053
3244,145.200553689171
3245,141.069717837986
3246,51.3766178221027
3247,42.5248351027692
3248,43.3365348139543
3249,44.4297949741486
3250,44.375928963757
3251,45.088536897218
3252,44.1920754745865
3253,47.1476703793657
3254,58.4006944094532
3255,42.7848258381075
3256,43.0845231675748
3257,42.4157387442873
3258,42.4093270236388
3259,42.2748913118004
3260,41.7064369360168
3261,41.9606864153674
3262,49.0448549737541
3263,47.4388006860753
3264,45.8759399789541
3265,45.1638993143194
3266,46.7860790085924
3267,46.1206805670035
3268,48.6024299109571
3269,50.8579316193996
3270,47.1922798539705
3271,48.2015789575134
3272,48.8138865834317
3273,48.7171563727179
3274,47.6606597511512
3275,48.1155269257211
3276,49.5216862380398
3277,49.1673577448497
3278,46.9368299254321
3279,57.6827922242254
3280,68.3868812684751
3281,58.786495954692
3282,145.638765167449
3283,72.9841480942836
3284,56.2684529181955
3285,55.0428056812603
3286,54.2114444083786
3287,54.1177455046606
3288,53.8961324771208
3289,54.2114933493063
3290,69.0735302344611
3291,148.178910536108
3292,135.340690939584
3293,146.619901512762
3294,147.344883386019
3295,145.587094925698
3296,146.62217171708
3297,147.135282091541
3298,156.203366397766
3299,187.498893783525
3300,101.61064046347
3301,98.663247905783
3302,97.1316591762524
3303,100.849732570278
3304,107.451609379612
3305,108.943963894488
3306,110.272053608721
3307,112.058343328907
3308,113.6773355067
3309,115.555687163414
3310,117.54045692658
3311,117.062198239732
3312,119.143818780026
3313,121.376689196977
3314,123.646074575702
3315,124.086839354644
3316,121.690036818518
3317,120.58700183332
3318,119.860123214722
3319,121.648738814949
3320,122.31326200331
3321,122.939715494626
3322,131.130888192143
3323,137.604603913636
3324,133.534119022131
3325,128.646230309965
3326,127.319280376736
3327,126.872700634247
3328,130.636362593785
3329,156.667202449399
3330,123.594128450702
3331,129.39145175262
3332,127.206708544478
3333,123.551998422398
3334,120.61596819217
3335,117.876808289315
3336,117.176795576505
3337,120.610730866974
3338,121.423745700346
3339,111.615002671641
3340,105.596079483779
3341,109.70777799347
3342,110.882302413494
3343,111.02783135618
3344,109.616954007502
3345,112.183332220132
3346,114.434687623139
3347,116.986311879755
3348,116.469097263092
3349,108.596007667885
3350,116.888195079235
3351,118.955412442293
3352,120.200360409227
3353,121.281179619711
3354,122.961403443956
3355,122.155195152484
3356,122.126698475506
3357,122.604659129799
3358,122.298314066806
3359,125.217030026808
3360,126.302918008445
3361,126.116929147947
3362,125.543055616017
3363,124.781060174049
3364,126.230045376225
3365,127.295501718881
3366,128.058735148435
3367,128.990406027396
3368,130.736709487977
3369,132.237092524911
3370,133.792470848678
3371,135.513540568076
3372,137.086532293676
3373,138.475773842259
3374,141.401208275422
3375,145.224332045969
3376,142.281296288232
3377,136.315664215252
3378,139.438956191145
3379,141.982947473029
3380,143.32352746669
3381,144.141798705715
3382,141.129648299114
3383,139.065812873389
3384,137.202777611077
3385,135.334030003509
3386,136.900729744757
3387,138.656679781118
3388,138.732029453789
3389,139.786420196966
3390,140.079838131184
3391,141.119764274122
3392,141.972523726606
3393,136.459131878201
3394,120.550156228137
3395,126.760386517893
3396,127.861090899841
3397,129.313523846513
3398,132.04035538686
3399,134.258808535707
3400,136.449481055679
3401,138.710227060965
3402,139.992099689751
3403,134.112430343238
3404,134.322390835441
3405,133.290956219522
3406,135.161022866847
3407,135.426630447278
3408,135.667688627429
3409,135.511096041616
3410,137.994037424726
3411,138.355221127151
3412,139.229306174532
3413,139.894148107398
3414,137.310730105834
3415,137.336820611698
3416,140.102369086791
3417,145.686461138921
3418,148.163811683506
3419,147.750531560105
3420,147.170296585268
3421,147.52747213715
3422,149.842985966281
3423,75.414829188018
3424,56.5658371961453
3425,53.8240855215925
3426,52.2306719115215
3427,55.0108237249199
3428,52.6133090606506
3429,49.893024365975
3430,48.7945011187146
3431,46.9405361819232
3432,44.9489447579513
3433,44.9537458494768
3434,45.2171439524593
3435,45.2372631387207
3436,45.2381081163243
3437,44.5605185173803
3438,49.3043766151068
3439,46.0384969559876
3440,43.9991277934661
3441,41.6967094208078
3442,41.3618572661639
3443,42.1054811621245
3444,41.3506926488448
3445,40.876117222759
3446,42.3980118468145
3447,42.2895032754978
3448,41.0940250201669
3449,39.7958547103772
3450,39.3903321459953
3451,39.0100651285462
3452,39.08411765012
3453,38.3719378124117
3454,38.3433821694242
3455,36.9731973936047
3456,36.6411706414562
3457,37.380522133966
3458,37.0437732076073
3459,35.3674662063598
3460,34.7174770837324
3461,34.8555905538456
3462,40.1447671719461
3463,54.5881716033108
3464,42.2038600593389
3465,39.3761739213832
3466,48.1220520723026
3467,46.1441936968575
3468,42.9259402750888
3469,40.9697936357458
3470,39.9816788066298
3471,39.0192076139273
3472,42.514705052744
3473,42.18064862834
3474,37.0293725508152
3475,37.5282168382085
3476,37.5440871123161
3477,36.3714929126147
3478,34.9730618918552
3479,34.7211244313251
3480,34.3257497944123
3481,34.2159050865598
3482,34.0163480916625
3483,34.0186060991704
3484,34.3936658013166
3485,45.125600114083
3486,49.5570981978423
3487,40.890358716693
3488,39.1100936124682
3489,37.4397019948117
3490,40.474373817625
3491,42.5034114899156
3492,40.6491061336836
3493,40.0601521002121
3494,45.9679374010063
3495,42.5192761114667
3496,40.5251817610749
3497,40.2717454309007
3498,36.6238704725289
3499,34.0755298338129
3500,34.9871920897985
3501,35.7673631480315
3502,38.2768847953463
3503,34.8748189126086
3504,36.8938037735227
3505,35.2925511722537
3506,37.0904048497058
3507,36.8598900029453
3508,33.9423814635221
3509,36.2955344290476
3510,45.9217662157809
3511,54.3730704925407
3512,53.6374813575872
3513,78.5111127660086
3514,67.6217715758626
3515,55.6533617320944
3516,50.1344763096636
3517,52.2114948903515
3518,53.9843577697061
3519,48.2643751526734
3520,45.3367430459857
3521,54.6608601227515
3522,45.4819860200078
3523,40.4893667640419
3524,39.4640366254925
3525,38.4184649725306
3526,37.5396164463733
3527,36.093404893577
3528,35.6027116420298
3529,35.5893757650211
3530,35.0765533507044
3531,34.3775540657286
3532,34.4640689811612
3533,34.4867347693151
3534,34.4183126510649
3535,34.1388248148303
3536,34.6132015297562
3537,34.8715222018455
3538,34.8932623351567
3539,34.5518490593032
3540,36.1849416885839
3541,43.7074854906661
3542,39.2184651765473
3543,39.4016516908375
3544,38.8573830360693
3545,39.035991769283
3546,38.0366829893322
3547,37.5299153159309
3548,48.8468947449672
3549,47.5135469157246
3550,43.360500717313
3551,41.8712866919356
3552,42.2585956748755
3553,41.546196695972
3554,40.6425350338358
3555,46.0856386357881
3556,56.9158003632304
3557,51.5643934320366
3558,55.4405678172301
3559,78.8394911543754
3560,101.157690883634
3561,126.188854624396
3562,123.91272223808
3563,76.631726655415
3564,59.5244962150128
3565,52.5463713869875
3566,50.5486728699281
3567,50.1085635076745
3568,50.1728731009501
3569,49.8329963929461
3570,50.1056580668073
3571,61.9832360703838
3572,83.7972924364633
3573,72.1686514224626
3574,64.3156876401423
3575,58.658783440853
3576,59.5138800302129
3577,54.0973100062179
3578,52.2930286853804
3579,51.4234531254974
3580,51.132414280999
3581,50.4853823411946
3582,48.6558302937313
3583,49.2286206951027
3584,49.9394675871485
3585,49.0233263595566
3586,48.491439099344
3587,74.4710822782454
3588,109.240342594557
3589,106.501255847127
3590,110.758027687371
3591,115.806581867455
3592,108.790554263766
3593,119.686357328978
3594,122.344778988689
3595,114.418401301029
3596,109.469119517593
3597,106.508225206679
3598,100.051100604401
3599,97.1576051462575
3600,101.84190295348
3601,91.8479228046432
3602,92.1521217468369
3603,95.0534886939711
3604,87.4702633899391
3605,85.5088805003811
3606,89.7254297571852
3607,94.232297813195
3608,99.1398106766765
3609,98.1701818411238
3610,103.628380093232
3611,107.826434963715
3612,104.055010630944
3613,111.691092344398
3614,111.715025515837
3615,110.029571629199
3616,115.554242879946
3617,111.143068610784
3618,87.1663766498613
3619,90.5979231563099
3620,95.3480595763831
3621,96.6673162892058
3622,97.2571761504391
3623,94.5917394680901
3624,87.6916124683385
3625,91.1532972300147
3626,95.6942237424789
3627,97.8234687778718
3628,100.780446539756
3629,101.452946118179
3630,103.288813485659
3631,105.508201842519
3632,107.405399089062
3633,109.090775343698
3634,110.69664061821
3635,111.888604009886
3636,111.674351181479
3637,110.679656903065
3638,106.517404815965
3639,104.152066410119
3640,106.755529730857
3641,108.309215026543
3642,106.249707815848
3643,85.2460090266896
3644,88.9299747954824
3645,95.6419309576035
3646,96.8903664329194
3647,98.092108683868
3648,98.552026502165
3649,103.262374645813
3650,103.198480177913
3651,101.720307252045
3652,101.425408377348
